month,countries,value,country_code
2006-05,Philippines,56236,608
2006-05,Vietnam,30749,704
2006-05,China,107507,156
2006-05,Hong Kong,87940,344
2006-05,Japan,61308,392
2006-05,United Kingdom,42315,826
2006-05,France,14813,250
2006-05,Germany,23553,276
2006-06,Malaysia,106344,458
2006-06,Indonesia,164929,360
2006-06,Thailand,165654,764
2006-06,Philippines,48771,608
2006-06,Vietnam,33774,704
2006-06,China,128200,156
2006-06,Hong Kong,102491,344
2006-06,Japan,70488,392
2006-06,United Kingdom,55715,826
2006-06,France,17588,250
2006-06,Germany,25473,276
2006-07,Malaysia,99306,458
2006-07,Indonesia,154183,360
2006-07,Thailand,172801,764
2006-07,Philippines,47510,608
2006-07,Vietnam,36904,704
2006-07,China,134629,156
2006-07,Hong Kong,101025,344
2006-07,Japan,74315,392
2006-07,United Kingdom,66288,826
2006-07,France,20796,250
2006-07,Germany,33736,276
2006-08,Malaysia,104040,458
2006-08,Indonesia,154972,360
2006-08,Thailand,161218,764
2006-08,Philippines,46593,608
2006-08,Vietnam,37073,704
2006-08,China,109294,156
2006-08,Hong Kong,90122,344
2006-08,Japan,80442,392
2006-08,United Kingdom,59556,826
2006-08,France,18131,250
2006-08,Germany,30193,276
2006-09,Malaysia,92909,458
2006-09,Indonesia,145383,360
2006-09,Thailand,143122,764
2006-09,Philippines,45648,608
2006-09,Vietnam,31901,704
2006-09,China,116321,156
2006-09,Hong Kong,83139,344
2006-09,Japan,71342,392
2006-09,United Kingdom,61131,826
2006-09,France,18479,250
2006-09,Germany,32676,276
2006-10,Malaysia,97096,458
2006-10,Indonesia,160780,360
2006-10,Thailand,153450,764
2006-10,Philippines,51573,608
2006-10,Vietnam,34829,704
2006-10,China,133232,156
2006-10,Hong Kong,92040,344
2006-10,Japan,73847,392
2006-10,United Kingdom,66574,826
2006-10,France,20464,250
2006-10,Germany,35917,276
2006-11,Malaysia,102994,458
2006-11,Indonesia,147479,360
2006-11,Thailand,164219,764
2006-11,Philippines,49162,608
2006-11,Vietnam,32874,704
2006-11,China,134529,156
2006-11,Hong Kong,100719,344
2006-11,Japan,76716,392
2006-11,United Kingdom,60256,826
2006-11,France,17988,250
2006-11,Germany,29625,276
2006-12,Malaysia,110150,458
2006-12,Indonesia,179062,360
2006-12,Thailand,198577,764
2006-12,Philippines,48634,608
2006-12,Vietnam,39131,704
2006-12,China,145409,156
2006-12,Hong Kong,114543,344
2006-12,Japan,90975,392
2006-12,United Kingdom,66133,826
2006-12,France,16832,250
2006-12,Germany,31856,276
2007-01,Malaysia,94108,458
2007-01,Indonesia,143867,360
2007-01,Thailand,161735,764
2007-01,Philippines,62450,608
2007-01,Vietnam,36858,704
2007-01,China,105509,156
2007-01,Hong Kong,87483,344
2007-01,Japan,71362,392
2007-01,United Kingdom,62540,826
2007-01,France,17027,250
2007-01,Germany,31825,276
2007-02,Malaysia,92677,458
2007-02,Indonesia,125107,360
2007-02,Thailand,147180,764
2007-02,Philippines,50517,608
2007-02,Vietnam,32517,704
2007-02,China,122727,156
2007-02,Hong Kong,83143,344
2007-02,Japan,71944,392
2007-02,United Kingdom,54481,826
2007-02,France,15092,250
2007-02,Germany,28485,276
2007-03,Malaysia,106953,458
2007-03,Indonesia,157949,360
2007-03,Thailand,160829,764
2007-03,Philippines,58002,608
2007-03,Vietnam,42650,704
2007-03,China,126320,156
2007-03,Hong Kong,92345,344
2007-03,Japan,77476,392
2007-03,United Kingdom,57237,826
2007-03,France,15705,250
2007-03,Germany,29374,276
2007-04,Malaysia,102722,458
2007-04,Indonesia,147112,360
2007-04,Thailand,156979,764
2007-04,Philippines,60633,608
2007-04,Vietnam,41803,704
2007-04,China,138175,156
2007-04,Hong Kong,92761,344
2007-04,Japan,68899,392
2007-04,United Kingdom,45498,826
2007-04,France,15069,250
2007-04,Germany,25427,276
2007-05,Malaysia,105854,458
2007-05,Indonesia,152673,360
2007-05,Thailand,146480,764
2007-05,Philippines,58802,608
2007-05,Vietnam,38399,704
2007-05,China,123590,156
2007-05,Hong Kong,89535,344
2007-05,Japan,59449,392
2007-05,United Kingdom,43459,826
2007-05,France,13349,250
2007-05,Germany,23393,276
2007-06,Malaysia,110366,458
2007-06,Indonesia,177974,360
2007-06,Thailand,156237,764
2007-06,Philippines,56489,608
2007-06,Vietnam,46606,704
2007-06,China,149778,156
2007-06,Hong Kong,108706,344
2007-06,Japan,75029,392
2007-06,United Kingdom,55303,826
2007-06,France,16034,250
2007-06,Germany,26740,276
2007-07,Malaysia,103513,458
2007-07,Indonesia,167997,360
2007-07,Thailand,162225,764
2007-07,Philippines,55418,608
2007-07,Vietnam,46311,704
2007-07,China,143141,156
2007-07,Hong Kong,107897,344
2007-07,Japan,77197,392
2007-07,United Kingdom,62617,826
2007-07,France,17694,250
2007-07,Germany,32539,276
2007-08,Malaysia,111549,458
2007-08,Indonesia,172168,360
2007-08,Thailand,155438,764
2007-08,Philippines,54720,608
2007-08,Vietnam,49643,704
2007-08,China,127668,156
2007-08,Hong Kong,100146,344
2007-08,Japan,81654,392
2007-08,United Kingdom,60217,826
2007-08,France,16295,250
2007-08,Germany,29704,276
2007-09,Malaysia,95767,458
2007-09,Indonesia,151679,360
2007-09,Thailand,140676,764
2007-09,Philippines,51798,608
2007-09,Vietnam,38696,704
2007-09,China,132192,156
2007-09,Hong Kong,90832,344
2007-09,Japan,77422,392
2007-09,United Kingdom,60357,826
2007-09,France,15635,250
2007-09,Germany,30469,276
2007-10,Malaysia,99235,458
2007-10,Indonesia,167311,360
2007-10,Thailand,163311,764
2007-10,Philippines,54003,608
2007-10,Vietnam,40552,704
2007-10,China,143673,156
2007-10,Hong Kong,98724,344
2007-10,Japan,76832,392
2007-10,United Kingdom,64881,826
2007-10,France,19737,250
2007-10,Germany,32855,276
2007-11,Malaysia,104064,458
2007-11,Indonesia,157850,360
2007-11,Thailand,164663,764
2007-11,Philippines,51913,608
2007-11,Vietnam,44778,704
2007-11,China,148113,156
2007-11,Hong Kong,106517,344
2007-11,Japan,78695,392
2007-11,United Kingdom,61480,826
2007-11,France,18514,250
2007-11,Germany,29019,276
2007-12,Malaysia,107938,458
2007-12,Indonesia,178770,360
2007-12,Thailand,178989,764
2007-12,Philippines,48207,608
2007-12,Vietnam,51748,704
2007-12,China,166858,156
2007-12,Hong Kong,121444,344
2007-12,Japan,97851,392
2007-12,United Kingdom,64291,826
2007-12,France,19703,250
2007-12,Germany,28559,276
2008-01,Malaysia,94511,458
2008-01,Indonesia,152551,360
2008-01,Thailand,164062,764
2008-01,Philippines,64629,608
2008-01,Vietnam,43931,704
2008-01,China,133038,156
2008-01,Hong Kong,97150,344
2008-01,Japan,71672,392
2008-01,United Kingdom,64498,826
2008-01,France,19923,250
2008-01,Germany,30597,276
2008-02,Malaysia,108511,458
2008-02,Indonesia,148677,360
2008-02,Thailand,152019,764
2008-02,Philippines,55676,608
2008-02,Vietnam,48291,704
2008-02,China,132459,156
2008-02,Hong Kong,88921,344
2008-02,Japan,71665,392
2008-02,United Kingdom,58668,826
2008-02,France,17364,250
2008-02,Germany,28355,276
2008-03,Malaysia,117037,458
2008-03,Indonesia,168509,360
2008-03,Thailand,176684,764
2008-03,Philippines,60251,608
2008-03,Vietnam,54180,704
2008-03,China,137722,156
2008-03,Hong Kong,105421,344
2008-03,Japan,79438,392
2008-03,United Kingdom,63031,826
2008-03,France,18974,250
2008-03,Germany,27783,276
2008-04,Malaysia,104943,458
2008-04,Indonesia,161639,360
2008-04,Thailand,152979,764
2008-04,Philippines,66036,608
2008-04,Vietnam,50666,704
2008-04,China,139610,156
2008-04,Hong Kong,86397,344
2008-04,Japan,68453,392
2008-04,United Kingdom,47933,826
2008-04,France,19013,250
2008-04,Germany,26449,276
2008-05,Malaysia,111772,458
2008-05,Indonesia,162199,360
2008-05,Thailand,155039,764
2008-05,Philippines,66619,608
2008-05,Vietnam,48324,704
2008-05,China,129432,156
2008-05,Hong Kong,95414,344
2008-05,Japan,65245,392
2008-05,United Kingdom,47698,826
2008-05,France,16796,250
2008-05,Germany,24236,276
2008-06,Malaysia,113576,458
2008-06,Indonesia,189121,360
2008-06,Thailand,152480,764
2008-06,Philippines,62174,608
2008-06,Vietnam,53829,704
2008-06,China,136440,156
2008-06,Hong Kong,107478,344
2008-06,Japan,76013,392
2008-06,United Kingdom,57848,826
2008-06,France,19336,250
2008-06,Germany,29435,276
2008-07,Malaysia,110034,458
2008-07,Indonesia,180705,360
2008-07,Thailand,148372,764
2008-07,Philippines,62418,608
2008-07,Vietnam,55015,704
2008-07,China,125647,156
2008-07,Hong Kong,103069,344
2008-07,Japan,75366,392
2008-07,United Kingdom,68201,826
2008-07,France,21536,250
2008-07,Germany,34304,276
2008-08,Malaysia,114605,458
2008-08,Indonesia,187969,360
2008-08,Thailand,137978,764
2008-08,Philippines,62081,608
2008-08,Vietnam,53216,704
2008-08,China,102597,156
2008-08,Hong Kong,87669,344
2008-08,Japan,76947,392
2008-08,United Kingdom,64759,826
2008-08,France,19853,250
2008-08,Germany,32808,276
2008-09,Malaysia,97438,458
2008-09,Indonesia,183651,360
2008-09,Thailand,99197,764
2008-09,Philippines,61630,608
2008-09,Vietnam,43323,704
2008-09,China,111631,156
2008-09,Hong Kong,89435,344
2008-09,Japan,68895,392
2008-09,United Kingdom,66557,826
2008-09,France,19305,250
2008-09,Germany,32908,276
2008-10,Malaysia,103137,458
2008-10,Indonesia,168158,360
2008-10,Thailand,129602,764
2008-10,Philippines,63399,608
2008-10,Vietnam,49751,704
2008-10,China,133087,156
2008-10,Hong Kong,95015,344
2008-10,Japan,76535,392
2008-10,United Kingdom,71666,826
2008-10,France,21400,250
2008-10,Germany,36362,276
2008-11,Malaysia,111907,458
2008-11,Indonesia,159394,360
2008-11,Thailand,112770,764
2008-11,Philippines,59311,608
2008-11,Vietnam,50139,704
2008-11,China,127856,156
2008-11,Hong Kong,104332,344
2008-11,Japan,72697,392
2008-11,United Kingdom,60629,826
2008-11,France,18852,250
2008-11,Germany,31146,276
2008-12,Malaysia,159509,458
2008-12,Indonesia,183634,360
2008-12,Thailand,101534,764
2008-12,Philippines,58307,608
2008-12,Vietnam,59832,704
2008-12,China,135491,156
2008-12,Hong Kong,127967,344
2008-12,Japan,89215,392
2008-12,United Kingdom,66259,826
2008-12,France,20159,250
2008-12,Germany,32113,276
2009-01,Malaysia,122947,458
2009-01,Indonesia,147418,360
2009-01,Thailand,121599,764
2009-01,Philippines,76354,608
2009-01,Vietnam,53345,704
2009-01,China,121855,156
2009-01,Hong Kong,104877,344
2009-01,Japan,62018,392
2009-01,United Kingdom,63598,826
2009-01,France,19111,250
2009-01,Germany,30862,276
2009-02,Malaysia,117627,458
2009-02,Indonesia,136347,360
2009-02,Thailand,109665,764
2009-02,Philippines,58352,608
2009-02,Vietnam,50706,704
2009-02,China,107264,156
2009-02,Hong Kong,73822,344
2009-02,Japan,58345,392
2009-02,United Kingdom,54499,826
2009-02,France,15597,250
2009-02,Germany,27143,276
2009-03,Malaysia,138489,458
2009-03,Indonesia,166545,360
2009-03,Thailand,134602,764
2009-03,Philippines,63251,608
2009-03,Vietnam,49607,704
2009-03,China,109158,156
2009-03,Hong Kong,97801,344
2009-03,Japan,61365,392
2009-03,United Kingdom,53207,826
2009-03,France,15775,250
2009-03,Germany,26506,276
2009-04,Malaysia,133477,458
2009-04,Indonesia,167220,360
2009-04,Thailand,123331,764
2009-04,Philippines,76025,608
2009-04,Vietnam,50834,704
2009-04,China,116884,156
2009-04,Hong Kong,97639,344
2009-04,Japan,58947,392
2009-04,United Kingdom,47807,826
2009-04,France,16510,250
2009-04,Germany,25635,276
2009-05,Malaysia,134723,458
2009-05,Indonesia,172816,360
2009-05,Thailand,103112,764
2009-05,Philippines,75233,608
2009-05,Vietnam,45853,704
2009-05,China,104867,156
2009-05,Hong Kong,81740,344
2009-05,Japan,48805,392
2009-05,United Kingdom,45375,826
2009-05,France,16078,250
2009-05,Germany,25364,276
2009-06,Malaysia,167333,458
2009-06,Indonesia,204891,360
2009-06,Thailand,118518,764
2009-06,Philippines,65113,608
2009-06,Vietnam,51779,704
2009-06,China,115988,156
2009-06,Hong Kong,91989,344
2009-06,Japan,53578,392
2009-06,United Kingdom,54625,826
2009-06,France,18242,250
2009-06,Germany,27111,276
2009-07,Malaysia,166659,458
2009-07,Indonesia,199391,360
2009-07,Thailand,116850,764
2009-07,Philippines,59492,608
2009-07,Vietnam,56520,704
2009-07,China,118018,156
2009-07,Hong Kong,100816,344
2009-07,Japan,69284,392
2009-07,United Kingdom,62764,826
2009-07,France,23271,250
2009-07,Germany,34188,276
2009-08,Malaysia,176720,458
2009-08,Indonesia,202829,360
2009-08,Thailand,123153,764
2009-08,Philippines,64934,608
2009-08,Vietnam,52123,704
2009-08,China,112847,156
2009-08,Hong Kong,99959,344
2009-08,Japan,72011,392
2009-08,United Kingdom,59126,826
2009-08,France,21179,250
2009-08,Germany,31629,276
2009-09,Malaysia,167210,458
2009-09,Indonesia,192745,360
2009-09,Thailand,120269,764
2009-09,Philippines,63864,608
2009-09,Vietnam,44435,704
2009-09,China,115920,156
2009-09,Hong Kong,89981,344
2009-09,Japan,72574,392
2009-09,United Kingdom,62712,826
2009-09,France,19630,250
2009-09,Germany,31887,276
2009-10,Malaysia,186282,458
2009-10,Indonesia,197032,360
2009-10,Thailand,140533,764
2009-10,Philippines,65790,608
2009-10,Vietnam,51077,704
2009-10,China,135683,156
2009-10,Hong Kong,96689,344
2009-10,Japan,72524,392
2009-10,United Kingdom,64416,826
2009-10,France,22914,250
2009-10,Germany,36183,276
2009-11,Malaysia,187313,458
2009-11,Indonesia,194824,360
2009-11,Thailand,149276,764
2009-11,Philippines,69139,608
2009-11,Vietnam,52515,704
2009-11,China,132164,156
2009-11,Hong Kong,102447,344
2009-11,Japan,68673,392
2009-11,United Kingdom,58320,826
2009-11,France,19494,250
2009-11,Germany,29923,276
2009-12,Malaysia,220762,458
2009-12,Indonesia,231400,360
2009-12,Thailand,167907,764
2009-12,Philippines,68183,608
2009-12,Vietnam,58713,704
2009-12,China,154763,156
2009-12,Hong Kong,118118,344
2009-12,Japan,87539,392
2009-12,United Kingdom,61666,826
2009-12,France,20390,250
2009-12,Germany,30497,276
2010-01,Malaysia,175570,458
2010-01,Indonesia,189853,360
2010-01,Thailand,162388,764
2010-01,Philippines,89767,608
2010-01,Vietnam,54942,704
2010-01,China,124009,156
2010-01,Hong Kong,101682,344
2010-01,Japan,66201,392
2010-01,United Kingdom,61494,826
2010-01,France,20511,250
2010-01,Germany,31012,276
2010-02,Malaysia,169690,458
2010-02,Indonesia,178561,360
2010-02,Thailand,145169,764
2010-02,Philippines,69734,608
2010-02,Vietnam,50076,704
2010-02,China,125838,156
2010-02,Hong Kong,96701,344
2010-02,Japan,65248,392
2010-02,United Kingdom,52041,826
2010-02,France,17665,250
2010-02,Germany,28009,276
2010-03,Malaysia,185620,458
2010-03,Indonesia,213416,360
2010-03,Thailand,152912,764
2010-03,Philippines,80097,608
2010-03,Vietnam,59732,704
2010-03,China,138597,156
2010-03,Hong Kong,115341,344
2010-03,Japan,72459,392
2010-03,United Kingdom,50859,826
2010-03,France,18873,250
2010-03,Germany,32052,276
2010-04,Malaysia,180732,458
2010-04,Indonesia,206821,360
2010-04,Thailand,135764,764
2010-04,Philippines,90688,608
2010-04,Vietnam,59826,704
2010-04,China,142842,156
2010-04,Hong Kong,109635,344
2010-04,Japan,70447,392
2010-04,United Kingdom,36271,826
2010-04,France,15361,250
2010-04,Germany,24963,276
2010-05,Malaysia,183239,458
2010-05,Indonesia,224962,360
2010-05,Thailand,106731,764
2010-05,Philippines,92053,608
2010-05,Vietnam,57631,704
2010-05,China,132909,156
2010-05,Hong Kong,112251,344
2010-05,Japan,63175,392
2010-05,United Kingdom,40304,826
2010-05,France,18081,250
2010-05,Germany,29094,276
2010-06,Malaysia,199485,458
2010-06,Indonesia,263831,360
2010-06,Thailand,118092,764
2010-06,Philippines,82578,608
2010-06,Vietnam,65851,704
2010-06,China,155322,156
2010-06,Hong Kong,130398,344
2010-06,Japan,74139,392
2010-06,United Kingdom,51586,826
2010-06,France,20295,250
2010-06,Germany,31676,276
2010-07,Malaysia,187621,458
2010-07,Indonesia,254470,360
2010-07,Thailand,142478,764
2010-07,Philippines,76552,608
2010-07,Vietnam,70993,704
2010-07,China,151451,156
2010-07,Hong Kong,134574,344
2010-07,Japan,73313,392
2010-07,United Kingdom,63403,826
2010-07,France,22998,250
2010-07,Germany,37603,276
2010-08,Malaysia,178953,458
2010-08,Indonesia,232842,360
2010-08,Thailand,146474,764
2010-08,Philippines,71934,608
2010-08,Vietnam,63650,704
2010-08,China,135914,156
2010-08,Hong Kong,122004,344
2010-08,Japan,76845,392
2010-08,United Kingdom,56557,826
2010-08,France,20267,250
2010-08,Germany,36704,276
2010-09,Malaysia,174098,458
2010-09,Indonesia,239771,360
2010-09,Thailand,132630,764
2010-09,Philippines,69636,608
2010-09,Vietnam,56752,704
2010-09,China,140638,156
2010-09,Hong Kong,117514,344
2010-09,Japan,69528,392
2010-09,United Kingdom,58401,826
2010-09,France,20282,250
2010-09,Germany,36473,276
2010-10,Malaysia,181296,458
2010-10,Indonesia,248815,360
2010-10,Thailand,156024,764
2010-10,Philippines,79042,608
2010-10,Vietnam,60356,704
2010-10,China,142765,156
2010-10,Hong Kong,118658,344
2010-10,Japan,72918,392
2010-10,United Kingdom,66880,826
2010-10,France,22244,250
2010-10,Germany,41020,276
2010-11,Malaysia,186042,458
2010-11,Indonesia,231656,360
2010-11,Thailand,153855,764
2010-11,Philippines,81447,608
2010-11,Vietnam,58259,704
2010-11,China,137722,156
2010-11,Hong Kong,129246,344
2010-11,Japan,85047,392
2010-11,United Kingdom,55268,826
2010-11,France,19302,250
2010-11,Germany,33632,276
2010-12,Malaysia,209710,458
2010-12,Indonesia,276477,360
2010-12,Thailand,174932,764
2010-12,Philippines,83224,608
2010-12,Vietnam,66770,704
2010-12,China,151054,156
2010-12,Hong Kong,147100,344
2010-12,Japan,99828,392
2010-12,United Kingdom,60579,826
2010-12,France,20074,250
2010-12,Germany,32188,276
2011-01,Malaysia,183393,458
2011-01,Indonesia,235972,360
2011-01,Thailand,170538,764
2011-01,Philippines,112044,608
2011-01,Vietnam,63867,704
2011-01,China,140411,156
2011-01,Hong Kong,131726,344
2011-01,Japan,79378,392
2011-01,United Kingdom,60398,826
2011-01,France,19587,250
2011-01,Germany,32698,276
2011-02,Malaysia,187806,458
2011-02,Indonesia,220549,360
2011-02,Thailand,165197,764
2011-02,Philippines,90627,608
2011-02,Vietnam,65228,704
2011-02,China,130477,156
2011-02,Hong Kong,112905,344
2011-02,Japan,84745,392
2011-02,United Kingdom,50957,826
2011-02,France,16707,250
2011-02,Germany,29507,276
2011-03,Malaysia,198590,458
2011-03,Indonesia,252654,360
2011-03,Thailand,190704,764
2011-03,Philippines,95757,608
2011-03,Vietnam,66707,704
2011-03,China,141487,156
2011-03,Hong Kong,134584,344
2011-03,Japan,77057,392
2011-03,United Kingdom,48552,826
2011-03,France,16188,250
2011-03,Germany,29107,276
2011-04,Malaysia,192641,458
2011-04,Indonesia,245463,360
2011-04,Thailand,173747,764
2011-04,Philippines,116817,608
2011-04,Vietnam,61685,704
2011-04,China,154413,156
2011-04,Hong Kong,142376,344
2011-04,Japan,49521,392
2011-04,United Kingdom,53413,826
2011-04,France,17710,250
2011-04,Germany,29729,276
2011-05,Malaysia,201154,458
2011-05,Indonesia,254322,360
2011-05,Thailand,174268,764
2011-05,Philippines,116851,608
2011-05,Vietnam,60644,704
2011-05,China,141638,156
2011-05,Hong Kong,128875,344
2011-05,Japan,55701,392
2011-05,United Kingdom,47005,826
2011-05,France,18347,250
2011-05,Germany,29642,276
2011-06,Malaysia,218226,458
2011-06,Indonesia,302839,360
2011-06,Thailand,173016,764
2011-06,Philippines,98305,608
2011-06,Vietnam,69290,704
2011-06,China,162095,156
2011-06,Hong Kong,152993,344
2011-06,Japan,64928,392
2011-06,United Kingdom,55929,826
2011-06,France,19392,250
2011-06,Germany,32638,276
2011-07,Malaysia,212795,458
2011-07,Indonesia,289582,360
2011-07,Thailand,176800,764
2011-07,Philippines,93255,608
2011-07,Vietnam,78931,704
2011-07,China,176885,156
2011-07,Hong Kong,164597,344
2011-07,Japan,80328,392
2011-07,United Kingdom,69555,826
2011-07,France,22788,250
2011-07,Germany,39765,276
2011-08,Malaysia,201388,458
2011-08,Indonesia,278479,360
2011-08,Thailand,169074,764
2011-08,Philippines,91221,608
2011-08,Vietnam,65336,704
2011-08,China,149828,156
2011-08,Hong Kong,141312,344
2011-08,Japan,87108,392
2011-08,United Kingdom,60675,826
2011-08,France,19523,250
2011-08,Germany,35406,276
2011-09,Malaysia,186612,458
2011-09,Indonesia,247205,360
2011-09,Thailand,169659,764
2011-09,Philippines,92112,608
2011-09,Vietnam,62374,704
2011-09,China,159043,156
2011-09,Hong Kong,138483,344
2011-09,Japan,81037,392
2011-09,United Kingdom,63968,826
2011-09,France,21063,250
2011-09,Germany,37287,276
2011-10,Malaysia,191546,458
2011-10,Indonesia,261947,360
2011-10,Thailand,176231,764
2011-10,Philippines,99169,608
2011-10,Vietnam,61959,704
2011-10,China,157669,156
2011-10,Hong Kong,130683,344
2011-10,Japan,77614,392
2011-10,United Kingdom,64328,826
2011-10,France,21763,250
2011-10,Germany,39783,276
2011-11,Malaysia,206764,458
2011-11,Indonesia,259268,360
2011-11,Thailand,116675,764
2011-11,Philippines,90836,608
2011-11,Vietnam,66010,704
2011-11,China,156774,156
2011-11,Hong Kong,147514,344
2011-11,Japan,83226,392
2011-11,United Kingdom,54233,826
2011-11,France,18263,250
2011-11,Germany,35267,276
2011-12,Malaysia,231270,458
2011-12,Indonesia,305269,360
2011-12,Thailand,182567,764
2011-12,Philippines,93724,608
2011-12,Vietnam,75187,704
2011-12,China,183972,156
2011-12,Hong Kong,175179,344
2011-12,Japan,93227,392
2011-12,United Kingdom,62534,826
2011-12,France,20111,250
2011-12,Germany,36865,276
2012-01,Malaysia,204541,458
2012-01,Indonesia,266279,360
2012-01,Thailand,184385,764
2012-01,Philippines,129431,608
2012-01,Vietnam,78072,704
2012-01,China,194666,156
2012-01,Hong Kong,154444,344
2012-01,Japan,81299,392
2012-01,United Kingdom,60181,826
2012-01,France,19955,250
2012-01,Germany,39119,276
2012-02,Malaysia,192225,458
2012-02,Indonesia,258203,360
2012-02,Thailand,187689,764
2012-02,Philippines,97327,608
2012-02,Vietnam,71354,704
2012-02,China,156853,156
2012-02,Hong Kong,114653,344
2012-02,Japan,84874,392
2012-02,United Kingdom,53081,826
2012-02,France,15685,250
2012-02,Germany,37831,276
2012-03,Malaysia,212397,458
2012-03,Indonesia,288242,360
2012-03,Thailand,221593,764
2012-03,Philippines,105728,608
2012-03,Vietnam,75300,704
2012-03,China,172904,156
2012-03,Hong Kong,147892,344
2012-03,Japan,92839,392
2012-03,United Kingdom,58400,826
2012-03,France,16728,250
2012-03,Germany,37746,276
2012-04,Malaysia,202283,458
2012-04,Indonesia,270407,360
2012-04,Thailand,210459,764
2012-04,Philippines,126399,608
2012-04,Vietnam,71838,704
2012-04,China,181460,156
2012-04,Hong Kong,141839,344
2012-04,Japan,82811,392
2012-04,United Kingdom,50128,826
2012-04,France,17828,250
2012-04,Germany,32896,276
2012-05,Malaysia,200977,458
2012-05,Indonesia,276292,360
2012-05,Thailand,195579,764
2012-05,Philippines,124711,608
2012-05,Vietnam,68432,704
2012-05,China,161829,156
2012-05,Hong Kong,127583,344
2012-05,Japan,71763,392
2012-05,United Kingdom,46915,826
2012-05,France,17816,250
2012-05,Germany,31908,276
2012-06,Malaysia,218440,458
2012-06,Indonesia,320113,360
2012-06,Thailand,201515,764
2012-06,Philippines,104297,608
2012-06,Vietnam,76909,704
2012-06,China,185675,156
2012-06,Hong Kong,149889,344
2012-06,Japan,81870,392
2012-06,United Kingdom,63702,826
2012-06,France,21073,250
2012-06,Germany,36112,276
2012-07,Malaysia,203610,458
2012-07,Indonesia,284395,360
2012-07,Thailand,206623,764
2012-07,Philippines,95330,608
2012-07,Vietnam,82617,704
2012-07,China,199618,156
2012-07,Hong Kong,153203,344
2012-07,Japan,88922,392
2012-07,United Kingdom,70873,826
2012-07,France,24322,250
2012-07,Germany,44867,276
2012-08,Malaysia,205000,458
2012-08,Indonesia,288369,360
2012-08,Thailand,203864,764
2012-08,Philippines,92043,608
2012-08,Vietnam,75601,704
2012-08,China,182604,156
2012-08,Hong Kong,148449,344
2012-08,Japan,97740,392
2012-08,United Kingdom,58217,826
2012-08,France,21007,250
2012-08,Germany,40246,276
2012-09,Malaysia,186697,458
2012-09,Indonesia,272548,360
2012-09,Thailand,182071,764
2012-09,Philippines,89318,608
2012-09,Vietnam,63947,704
2012-09,China,170181,156
2012-09,Hong Kong,125760,344
2012-09,Japan,85586,392
2012-09,United Kingdom,63237,826
2012-09,France,21375,250
2012-09,Germany,39742,276
2012-10,Malaysia,198924,458
2012-10,Indonesia,281309,360
2012-10,Thailand,216101,764
2012-10,Philippines,97083,608
2012-10,Vietnam,69566,704
2012-10,China,183814,156
2012-10,Hong Kong,134801,344
2012-10,Japan,86870,392
2012-10,United Kingdom,71001,826
2012-10,France,23620,250
2012-10,Germany,42444,276
2012-11,Malaysia,211914,458
2012-11,Indonesia,276326,360
2012-11,Thailand,222200,764
2012-11,Philippines,93809,608
2012-11,Vietnam,69881,704
2012-11,China,185766,156
2012-11,Hong Kong,144109,344
2012-11,Japan,92405,392
2012-11,United Kingdom,57878,826
2012-11,France,18691,250
2012-11,Germany,34408,276
2012-12,Malaysia,248281,458
2012-12,Indonesia,318413,360
2012-12,Thailand,243044,764
2012-12,Philippines,95201,608
2012-12,Vietnam,77669,704
2012-12,China,204894,156
2012-12,Hong Kong,174289,344
2012-12,Japan,102105,392
2012-12,United Kingdom,67933,826
2012-12,France,21025,250
2012-12,Germany,33208,276
2013-01,Malaysia,197817,458
2013-01,Indonesia,264761,360
2013-01,Thailand,220764,764
2013-01,Philippines,126554,608
2013-01,Vietnam,70334,704
2013-01,China,179027,156
2013-01,Hong Kong,137958,344
2013-01,Japan,89487,392
2013-01,United Kingdom,66452,826
2013-01,France,23192,250
2013-01,Germany,33821,276
2013-02,Malaysia,198645,458
2013-02,Indonesia,253271,360
2013-02,Thailand,201585,764
2013-02,Philippines,97034,608
2013-02,Vietnam,68909,704
2013-02,China,197259,156
2013-02,Hong Kong,137301,344
2013-02,Japan,95702,392
2013-02,United Kingdom,53214,826
2013-02,France,20097,250
2013-02,Germany,29739,276
2013-03,Malaysia,225906,458
2013-03,Indonesia,304817,360
2013-03,Thailand,244972,764
2013-03,Philippines,108256,608
2013-03,Vietnam,79883,704
2013-03,China,196041,156
2013-03,Hong Kong,155144,344
2013-03,Japan,106254,392
2013-03,United Kingdom,60200,826
2013-03,France,20696,250
2013-03,Germany,33630,276
2013-04,Malaysia,205556,458
2013-04,Indonesia,277282,360
2013-04,Thailand,237186,764
2013-04,Philippines,125896,608
2013-04,Vietnam,74511,704
2013-04,China,202468,156
2013-04,Hong Kong,127018,344
2013-04,Japan,94840,392
2013-04,United Kingdom,40270,826
2013-04,France,17538,250
2013-04,Germany,28662,276
2013-05,Malaysia,225988,458
2013-05,Indonesia,301488,360
2013-05,Thailand,226382,764
2013-05,Philippines,126152,608
2013-05,Vietnam,69701,704
2013-05,China,171225,156
2013-05,Hong Kong,125310,344
2013-05,Japan,83707,392
2013-05,United Kingdom,39957,826
2013-05,France,16882,250
2013-05,Germany,26018,276
2013-06,Malaysia,243689,458
2013-06,Indonesia,344701,360
2013-06,Thailand,233475,764
2013-06,Philippines,108049,608
2013-06,Vietnam,80248,704
2013-06,China,192926,156
