month,countries,value,country_code
2005-01,Japan,65980,392
2005-01,United Kingdom,58736,826
2005-01,France,18126,250
2005-01,Germany,30264,276
2005-02,Malaysia,85715,458
2005-02,Indonesia,119151,360
2005-02,Thailand,112459,764
2005-02,Philippines,28083,608
2005-02,Vietnam,24473,704
2005-02,China,89110,156
2005-02,Hong Kong,77594,344
2005-02,Japan,58621,392
2005-02,United Kingdom,46035,826
2005-02,France,13642,250
2005-02,Germany,22724,276
2005-03,Malaysia,100203,458
2005-03,Indonesia,150659,360
2005-03,Thailand,144148,764
2005-03,Philippines,38603,608
2005-03,Vietnam,25034,704
2005-03,China,90936,156
2005-03,Hong Kong,92491,344
2005-03,Japan,74082,392
2005-03,United Kingdom,60754,826
2005-03,France,17554,250
2005-03,Germany,30937,276
2005-04,Malaysia,93319,458
2005-04,Indonesia,134066,360
2005-04,Thailand,142084,764
2005-04,Philippines,38607,608
2005-04,Vietnam,26699,704
2005-04,China,102729,156
2005-04,Hong Kong,87249,344
2005-04,Japan,60143,392
2005-04,United Kingdom,61149,826
2005-04,France,18221,250
2005-04,Germany,32352,276
2005-05,Malaysia,100532,458
2005-05,Indonesia,139204,360
2005-05,Thailand,141944,764
2005-05,Philippines,44535,608
2005-05,Vietnam,27561,704
2005-05,China,112108,156
2005-05,Hong Kong,95262,344
2005-05,Japan,65992,392
2005-05,United Kingdom,56552,826
2005-05,France,17596,250
2005-05,Germany,30463,276
2005-06,Malaysia,110967,458
2005-06,Indonesia,154324,360
2005-06,Thailand,150888,764
2005-06,Philippines,40137,608
2005-06,Vietnam,30193,704
2005-06,China,111016,156
2005-06,Hong Kong,90190,344
2005-06,Japan,64332,392
2005-06,United Kingdom,51980,826
2005-06,France,16425,250
2005-06,Germany,27813,276
2005-07,Malaysia,101499,458
2005-07,Indonesia,179013,360
2005-07,Thailand,145956,764
2005-07,Philippines,34714,608
2005-07,Vietnam,34429,704
2005-07,China,92361,156
2005-07,Hong Kong,98100,344
2005-07,Japan,70970,392
2005-07,United Kingdom,56079,826
2005-07,France,17635,250
2005-07,Germany,28464,276
2005-08,Malaysia,98332,458
2005-08,Indonesia,150006,360
2005-08,Thailand,138243,764
2005-08,Philippines,34291,608
2005-08,Vietnam,30219,704
2005-08,China,110179,156
2005-08,Hong Kong,105327,344
2005-08,Japan,80602,392
2005-08,United Kingdom,56386,826
2005-08,France,19698,250
2005-08,Germany,34229,276
2005-09,Malaysia,94404,458
2005-09,Indonesia,151405,360
2005-09,Thailand,138386,764
2005-09,Philippines,34634,608
2005-09,Vietnam,25690,704
2005-09,China,104535,156
2005-09,Hong Kong,80079,344
2005-09,Japan,74134,392
2005-09,United Kingdom,53523,826
2005-09,France,18331,250
2005-09,Germany,32132,276
2005-10,Malaysia,90085,458
2005-10,Indonesia,130456,360
2005-10,Thailand,155430,764
2005-10,Philippines,39164,608
2005-10,Vietnam,28476,704
2005-10,China,121523,156
2005-10,Hong Kong,95098,344
2005-10,Japan,72483,392
2005-10,United Kingdom,45775,826
2005-10,France,15835,250
2005-10,Germany,28631,276
2005-11,Malaysia,101267,458
2005-11,Indonesia,153253,360
2005-11,Thailand,152865,764
2005-11,Philippines,43988,608
2005-11,Vietnam,29583,704
2005-11,China,121137,156
2005-11,Hong Kong,101637,344
2005-11,Japan,70144,392
2005-11,United Kingdom,45641,826
2005-11,France,16044,250
2005-11,Germany,28244,276
2005-12,Malaysia,107988,458
2005-12,Indonesia,141575,360
2005-12,Thailand,170777,764
2005-12,Philippines,54979,608
2005-12,Vietnam,34606,704
2005-12,China,110238,156
2005-12,Hong Kong,110079,344
2005-12,Japan,78164,392
2005-12,United Kingdom,49877,826
2005-12,France,17586,250
2005-12,Germany,26491,276
2006-01,Malaysia,97409,458
2006-01,Indonesia,157044,360
2006-01,Thailand,141360,764
2006-01,Philippines,37576,608
2006-01,Vietnam,33466,704
2006-01,China,89436,156
2006-01,Hong Kong,75022,344
2006-01,Japan,70063,392
2006-01,United Kingdom,55416,826
2006-01,France,18394,250
2006-01,Germany,30464,276
2006-02,Malaysia,85638,458
2006-02,Indonesia,114346,360
2006-02,Thailand,131718,764
2006-02,Philippines,34060,608
2006-02,Vietnam,27500,704
2006-02,China,102551,156
2006-02,Hong Kong,84501,344
2006-02,Japan,57548,392
2006-02,United Kingdom,46693,826
2006-02,France,14983,250
2006-02,Germany,25400,276
2006-03,Malaysia,102668,458
2006-03,Indonesia,140917,360
2006-03,Thailand,154038,764
2006-03,Philippines,48260,608
2006-03,Vietnam,34014,704
2006-03,China,108154,156
2006-03,Hong Kong,91928,344
2006-03,Japan,84347,392
2006-03,United Kingdom,60507,826
2006-03,France,18691,250
2006-03,Germany,33669,276
2006-04,Malaysia,97515,458
2006-04,Indonesia,150035,360
2006-04,Thailand,148036,764
2006-04,Philippines,49729,608
2006-04,Vietnam,32473,704
2006-04,China,118872,156
2006-04,Hong Kong,90429,344
2006-04,Japan,66584,392
2006-04,United Kingdom,62855,826
2006-04,France,19053,250
2006-04,Germany,31023,276
2006-05,Malaysia,100500,458
2006-05,Indonesia,147069,360
2006-05,Thailand,149062,764
2006-05,Philippines,54169,608
2006-05,Vietnam,32121,704
2006-05,China,129307,156
2006-05,Hong Kong,94614,344
2006-05,Japan,65970,392
2006-05,United Kingdom,58926,826
2006-05,France,19481,250
2006-05,Germany,30493,276
2006-06,Malaysia,109878,458
2006-06,Indonesia,156705,360
2006-06,Thailand,159579,764
2006-06,Philippines,47978,608
2006-06,Vietnam,35392,704
2006-06,China,115676,156
2006-06,Hong Kong,99437,344
2006-06,Japan,68205,392
2006-06,United Kingdom,61086,826
2006-06,France,18576,250
2006-06,Germany,30126,276
2006-07,Malaysia,99355,458
2006-07,Indonesia,179709,360
2006-07,Thailand,153373,764
2006-07,Philippines,43386,608
2006-07,Vietnam,38103,704
2006-07,China,114676,156
2006-07,Hong Kong,96078,344
2006-07,Japan,70644,392
2006-07,United Kingdom,57089,826
2006-07,France,17952,250
2006-07,Germany,25764,276
2006-08,Malaysia,101869,458
2006-08,Indonesia,156146,360
2006-08,Thailand,148471,764
2006-08,Philippines,41842,608
2006-08,Vietnam,35182,704
2006-08,China,128258,156
2006-08,Hong Kong,104053,344
2006-08,Japan,80905,392
2006-08,United Kingdom,59356,826
2006-08,France,20023,250
2006-08,Germany,30396,276
2006-09,Malaysia,94645,458
2006-09,Indonesia,144789,360
2006-09,Thailand,136807,764
2006-09,Philippines,41506,608
2006-09,Vietnam,32824,704
2006-09,China,112862,156
2006-09,Hong Kong,79538,344
2006-09,Japan,73887,392
2006-09,United Kingdom,56867,826
2006-09,France,18955,250
2006-09,Germany,30417,276
2006-10,Malaysia,97514,458
2006-10,Indonesia,156865,360
2006-10,Thailand,151041,764
2006-10,Philippines,45082,608
2006-10,Vietnam,35515,704
2006-10,China,141370,156
2006-10,Hong Kong,97383,344
2006-10,Japan,74079,392
2006-10,United Kingdom,46093,826
2006-10,France,15337,250
2006-10,Germany,26840,276
2006-11,Malaysia,106012,458
2006-11,Indonesia,169204,360
2006-11,Thailand,163545,764
2006-11,Philippines,51818,608
2006-11,Vietnam,35933,704
2006-11,China,138969,156
2006-11,Hong Kong,107804,344
2006-11,Japan,77595,392
2006-11,United Kingdom,50344,826
2006-11,France,17269,250
2006-11,Germany,27335,276
2006-12,Malaysia,116479,458
2006-12,Indonesia,166210,360
2006-12,Thailand,198556,764
2006-12,Philippines,65655,608
2006-12,Vietnam,42794,704
2006-12,China,135794,156
2006-12,Hong Kong,111535,344
2006-12,Japan,84062,392
2006-12,United Kingdom,55712,826
2006-12,France,16673,250
2006-12,Germany,26332,276
2007-01,Malaysia,90845,458
2007-01,Indonesia,165971,360
2007-01,Thailand,134239,764
2007-01,Philippines,42883,608
2007-01,Vietnam,35483,704
2007-01,China,91715,156
2007-01,Hong Kong,77435,344
2007-01,Japan,71609,392
2007-01,United Kingdom,59783,826
2007-01,France,16525,250
2007-01,Germany,31706,276
2007-02,Malaysia,94322,458
2007-02,Indonesia,126367,360
2007-02,Thailand,135699,764
2007-02,Philippines,43044,608
2007-02,Vietnam,36764,704
2007-02,China,122088,156
2007-02,Hong Kong,83353,344
2007-02,Japan,70054,392
2007-02,United Kingdom,46344,826
2007-02,France,14750,250
2007-02,Germany,25159,276
2007-03,Malaysia,106688,458
2007-03,Indonesia,158541,360
2007-03,Thailand,149410,764
2007-03,Philippines,58707,608
2007-03,Vietnam,38809,704
2007-03,China,130064,156
2007-03,Hong Kong,98518,344
2007-03,Japan,88714,392
2007-03,United Kingdom,63758,826
2007-03,France,17759,250
2007-03,Germany,33175,276
2007-04,Malaysia,100421,458
2007-04,Indonesia,154016,360
2007-04,Thailand,147676,764
2007-04,Philippines,55147,608
2007-04,Vietnam,38715,704
2007-04,China,132953,156
2007-04,Hong Kong,93639,344
2007-04,Japan,65097,392
2007-04,United Kingdom,60060,826
2007-04,France,16991,250
2007-04,Germany,30572,276
2007-05,Malaysia,107409,458
2007-05,Indonesia,159133,360
2007-05,Thailand,146306,764
2007-05,Philippines,56801,608
2007-05,Vietnam,40444,704
2007-05,China,147542,156
2007-05,Hong Kong,100568,344
2007-05,Japan,68612,392
2007-05,United Kingdom,57895,826
2007-05,France,17130,250
2007-05,Germany,30299,276
2007-06,Malaysia,114252,458
2007-06,Indonesia,169820,360
2007-06,Thailand,147758,764
2007-06,Philippines,53313,608
2007-06,Vietnam,44621,704
2007-06,China,128314,156
2007-06,Hong Kong,101235,344
2007-06,Japan,70445,392
2007-06,United Kingdom,59241,826
2007-06,France,16316,250
2007-06,Germany,28606,276
2007-07,Malaysia,106431,458
2007-07,Indonesia,195901,360
2007-07,Thailand,148658,764
2007-07,Philippines,50164,608
2007-07,Vietnam,46532,704
2007-07,China,122001,156
2007-07,Hong Kong,100990,344
2007-07,Japan,74625,392
2007-07,United Kingdom,54477,826
2007-07,France,15722,250
2007-07,Germany,26302,276
2007-08,Malaysia,108769,458
2007-08,Indonesia,166427,360
2007-08,Thailand,147617,764
2007-08,Philippines,48790,608
2007-08,Vietnam,45786,704
2007-08,China,136681,156
2007-08,Hong Kong,112227,344
2007-08,Japan,83162,392
2007-08,United Kingdom,59620,826
2007-08,France,16626,250
2007-08,Germany,29679,276
2007-09,Malaysia,95916,458
2007-09,Indonesia,151657,360
2007-09,Thailand,134409,764
2007-09,Philippines,46509,608
2007-09,Vietnam,39957,704
2007-09,China,127272,156
2007-09,Hong Kong,87374,344
2007-09,Japan,80713,392
2007-09,United Kingdom,59886,826
2007-09,France,16688,250
2007-09,Germany,29586,276
2007-10,Malaysia,100364,458
2007-10,Indonesia,176789,360
2007-10,Thailand,157311,764
2007-10,Philippines,47596,608
2007-10,Vietnam,41098,704
2007-10,China,145742,156
2007-10,Hong Kong,103036,344
2007-10,Japan,77561,392
2007-10,United Kingdom,45909,826
2007-10,France,15051,250
2007-10,Germany,25770,276
2007-11,Malaysia,108267,458
2007-11,Indonesia,162689,360
2007-11,Thailand,164156,764
2007-11,Philippines,54329,608
2007-11,Vietnam,50035,704
2007-11,China,157475,156
2007-11,Hong Kong,116302,344
2007-11,Japan,82979,392
2007-11,United Kingdom,48063,826
2007-11,France,16889,250
2007-11,Germany,25661,276
2007-12,Malaysia,115297,458
2007-12,Indonesia,168823,360
2007-12,Thailand,172307,764
2007-12,Philippines,65107,608
2007-12,Vietnam,55542,704
2007-12,China,156001,156
2007-12,Hong Kong,120316,344
2007-12,Japan,90514,392
2007-12,United Kingdom,54181,826
2007-12,France,17808,250
2007-12,Germany,26440,276
2008-01,Malaysia,94211,458
2008-01,Indonesia,172514,360
2008-01,Thailand,139200,764
2008-01,Philippines,46475,608
2008-01,Vietnam,46924,704
2008-01,China,121184,156
2008-01,Hong Kong,84273,344
2008-01,Japan,71320,392
2008-01,United Kingdom,58880,826
2008-01,France,18196,250
2008-01,Germany,28412,276
2008-02,Malaysia,106060,458
2008-02,Indonesia,144530,360
2008-02,Thailand,139907,764
2008-02,Philippines,47203,608
2008-02,Vietnam,45070,704
2008-02,China,137362,156
2008-02,Hong Kong,95523,344
2008-02,Japan,69054,392
2008-02,United Kingdom,50667,826
2008-02,France,15989,250
2008-02,Germany,25677,276
2008-03,Malaysia,115761,458
2008-03,Indonesia,170625,360
2008-03,Thailand,159696,764
2008-03,Philippines,62108,608
2008-03,Vietnam,51322,704
2008-03,China,134148,156
2008-03,Hong Kong,106228,344
2008-03,Japan,88065,392
2008-03,United Kingdom,66627,826
2008-03,France,20826,250
2008-03,Germany,31674,276
2008-04,Malaysia,105140,458
2008-04,Indonesia,154426,360
2008-04,Thailand,145961,764
2008-04,Philippines,58719,608
2008-04,Vietnam,47435,704
2008-04,China,136535,156
2008-04,Hong Kong,85417,344
2008-04,Japan,66408,392
2008-04,United Kingdom,67595,826
2008-04,France,20624,250
2008-04,Germany,30998,276
2008-05,Malaysia,111303,458
2008-05,Indonesia,167691,360
2008-05,Thailand,152618,764
2008-05,Philippines,63893,608
2008-05,Vietnam,49781,704
2008-05,China,142899,156
2008-05,Hong Kong,101077,344
2008-05,Japan,70440,392
2008-05,United Kingdom,63395,826
2008-05,France,20525,250
2008-05,Germany,29551,276
2008-06,Malaysia,121023,458
2008-06,Indonesia,179522,360
2008-06,Thailand,143556,764
2008-06,Philippines,58481,608
2008-06,Vietnam,53918,704
2008-06,China,116610,156
2008-06,Hong Kong,98316,344
2008-06,Japan,71953,392
2008-06,United Kingdom,61840,826
2008-06,France,19714,250
2008-06,Germany,30534,276
2008-07,Malaysia,115692,458
2008-07,Indonesia,202616,360
2008-07,Thailand,137364,764
2008-07,Philippines,53509,608
2008-07,Vietnam,54455,704
2008-07,China,104513,156
2008-07,Hong Kong,95773,344
2008-07,Japan,71539,392
2008-07,United Kingdom,59880,826
2008-07,France,19157,250
2008-07,Germany,30435,276
2008-08,Malaysia,111866,458
2008-08,Indonesia,185808,360
2008-08,Thailand,129332,764
2008-08,Philippines,54688,608
2008-08,Vietnam,50158,704
2008-08,China,110826,156
2008-08,Hong Kong,97849,344
2008-08,Japan,80433,392
2008-08,United Kingdom,67120,826
2008-08,France,20969,250
2008-08,Germany,33071,276
2008-09,Malaysia,98046,458
2008-09,Indonesia,153730,360
2008-09,Thailand,99239,764
2008-09,Philippines,51855,608
2008-09,Vietnam,46868,704
2008-09,China,110102,156
2008-09,Hong Kong,86542,344
2008-09,Japan,77380,392
2008-09,United Kingdom,63584,826
2008-09,France,19294,250
2008-09,Germany,32313,276
2008-10,Malaysia,108232,458
2008-10,Indonesia,198609,360
2008-10,Thailand,125211,764
2008-10,Philippines,56724,608
2008-10,Vietnam,48395,704
2008-10,China,133990,156
2008-10,Hong Kong,95235,344
2008-10,Japan,71233,392
2008-10,United Kingdom,49214,826
2008-10,France,16488,250
2008-10,Germany,29335,276
2008-11,Malaysia,115074,458
2008-11,Indonesia,161483,360
2008-11,Thailand,111965,764
2008-11,Philippines,63156,608
2008-11,Vietnam,53442,704
2008-11,China,136473,156
2008-11,Hong Kong,108059,344
2008-11,Japan,76834,392
2008-11,United Kingdom,53146,826
2008-11,France,17987,250
2008-11,Germany,29200,276
2008-12,Malaysia,167594,458
2008-12,Indonesia,169054,360
2008-12,Thailand,110615,764
2008-12,Philippines,79393,608
2008-12,Vietnam,65687,704
2008-12,China,126759,156
2008-12,Hong Kong,125129,344
2008-12,Japan,84588,392
2008-12,United Kingdom,58939,826
2008-12,France,18605,250
2008-12,Germany,29824,276
2009-01,Malaysia,128315,458
2009-01,Indonesia,167902,360
2009-01,Thailand,109725,764
2009-01,Philippines,54481,608
2009-01,Vietnam,54189,704
2009-01,China,115285,156
2009-01,Hong Kong,84974,344
2009-01,Japan,64022,392
2009-01,United Kingdom,58413,826
2009-01,France,17296,250
2009-01,Germany,31279,276
2009-02,Malaysia,107869,458
2009-02,Indonesia,123951,360
2009-02,Thailand,101056,764
2009-02,Philippines,47779,608
2009-02,Vietnam,43712,704
2009-02,China,104983,156
2009-02,Hong Kong,80330,344
2009-02,Japan,53494,392
2009-02,United Kingdom,47328,826
2009-02,France,14178,250
2009-02,Germany,23968,276
2009-03,Malaysia,136964,458
2009-03,Indonesia,165326,360
2009-03,Thailand,121338,764
2009-03,Philippines,70619,608
2009-03,Vietnam,48854,704
2009-03,China,116420,156
2009-03,Hong Kong,97690,344
2009-03,Japan,72385,392
2009-03,United Kingdom,60994,826
2009-03,France,18429,250
2009-03,Germany,31551,276
2009-04,Malaysia,131555,458
2009-04,Indonesia,165798,360
2009-04,Thailand,118079,764
2009-04,Philippines,69190,608
2009-04,Vietnam,47502,704
2009-04,China,122826,156
2009-04,Hong Kong,95830,344
2009-04,Japan,55857,392
2009-04,United Kingdom,60674,826
2009-04,France,18832,250
2009-04,Germany,31675,276
2009-05,Malaysia,132984,458
2009-05,Indonesia,171658,360
2009-05,Thailand,104518,764
2009-05,Philippines,72915,608
2009-05,Vietnam,47363,704
2009-05,China,117431,156
2009-05,Hong Kong,81189,344
2009-05,Japan,53123,392
2009-05,United Kingdom,59535,826
2009-05,France,18964,250
2009-05,Germany,31471,276
2009-06,Malaysia,172145,458
2009-06,Indonesia,195676,360
2009-06,Thailand,121211,764
2009-06,Philippines,65815,608
2009-06,Vietnam,52726,704
2009-06,China,111140,156
2009-06,Hong Kong,86995,344
2009-06,Japan,51681,392
2009-06,United Kingdom,58671,826
2009-06,France,20830,250
2009-06,Germany,31270,276
2009-07,Malaysia,171587,458
2009-07,Indonesia,226339,360
2009-07,Thailand,116661,764
2009-07,Philippines,55507,608
2009-07,Vietnam,55220,704
2009-07,China,101876,156
2009-07,Hong Kong,90451,344
2009-07,Japan,67268,392
2009-07,United Kingdom,56984,826
2009-07,France,20091,250
2009-07,Germany,31085,276
2009-08,Malaysia,170878,458
2009-08,Indonesia,192900,360
2009-08,Thailand,117348,764
2009-08,Philippines,61323,608
2009-08,Vietnam,50746,704
2009-08,China,120820,156
2009-08,Hong Kong,106557,344
2009-08,Japan,74975,392
2009-08,United Kingdom,61196,826
2009-08,France,21767,250
2009-08,Germany,33521,276
2009-09,Malaysia,172618,458
2009-09,Indonesia,185803,360
2009-09,Thailand,120588,764
2009-09,Philippines,60507,608
2009-09,Vietnam,45609,704
2009-09,China,121525,156
2009-09,Hong Kong,87247,344
2009-09,Japan,78637,392
2009-09,United Kingdom,61578,826
2009-09,France,21441,250
2009-09,Germany,31150,276
2009-10,Malaysia,188351,458
2009-10,Indonesia,199737,360
2009-10,Thailand,142275,764
2009-10,Philippines,62017,608
2009-10,Vietnam,50997,704
2009-10,China,140821,156
2009-10,Hong Kong,98956,344
2009-10,Japan,72837,392
2009-10,United Kingdom,47746,826
2009-10,France,17975,250
2009-10,Germany,29418,276
2009-11,Malaysia,194647,458
2009-11,Indonesia,197702,360
2009-11,Thailand,146340,764
2009-11,Philippines,69900,608
2009-11,Vietnam,56359,704
2009-11,China,145135,156
2009-11,Hong Kong,107347,344
2009-11,Japan,74543,392
2009-11,United Kingdom,53742,826
2009-11,France,18948,250
2009-11,Germany,30876,276
2009-12,Malaysia,226039,458
2009-12,Indonesia,212581,360
2009-12,Thailand,169379,764
2009-12,Philippines,88214,608
2009-12,Vietnam,64731,704
2009-12,China,152140,156
2009-12,Hong Kong,117050,344
2009-12,Japan,87063,392
2009-12,United Kingdom,54311,826
2009-12,France,20282,250
2009-12,Germany,27906,276
2010-01,Malaysia,165677,458
2010-01,Indonesia,212700,360
2010-01,Thailand,138586,764
2010-01,Philippines,66240,608
2010-01,Vietnam,52144,704
2010-01,China,113268,156
2010-01,Hong Kong,86555,344
2010-01,Japan,59101,392
2010-01,United Kingdom,60190,826
2010-01,France,18827,250
2010-01,Germany,29942,276
2010-02,Malaysia,173831,458
2010-02,Indonesia,180098,360
2010-02,Thailand,134244,764
2010-02,Philippines,61491,608
2010-02,Vietnam,54030,704
2010-02,China,139274,156
2010-02,Hong Kong,99647,344
2010-02,Japan,62813,392
2010-02,United Kingdom,46224,826
2010-02,France,16535,250
2010-02,Germany,24872,276
2010-03,Malaysia,186111,458
2010-03,Indonesia,218561,360
2010-03,Thailand,143931,764
2010-03,Philippines,80577,608
2010-03,Vietnam,55799,704
2010-03,China,142748,156
2010-03,Hong Kong,110083,344
2010-03,Japan,84152,392
2010-03,United Kingdom,61308,826
2010-03,France,22433,250
2010-03,Germany,36497,276
2010-04,Malaysia,174825,458
2010-04,Indonesia,205376,360
2010-04,Thailand,127160,764
2010-04,Philippines,82507,608
2010-04,Vietnam,53396,704
2010-04,China,139253,156
2010-04,Hong Kong,109622,344
2010-04,Japan,65900,392
2010-04,United Kingdom,52180,826
2010-04,France,17852,250
2010-04,Germany,32219,276
2010-05,Malaysia,190199,458
2010-05,Indonesia,231546,360
2010-05,Thailand,113908,764
2010-05,Philippines,88080,608
2010-05,Vietnam,61160,704
2010-05,China,153541,156
2010-05,Hong Kong,116915,344
2010-05,Japan,70268,392
2010-05,United Kingdom,53831,826
2010-05,France,21624,250
2010-05,Germany,34529,276
2010-06,Malaysia,203894,458
2010-06,Indonesia,245308,360
2010-06,Thailand,125204,764
2010-06,Philippines,81544,608
2010-06,Vietnam,66375,704
2010-06,China,147896,156
2010-06,Hong Kong,121179,344
2010-06,Japan,71294,392
2010-06,United Kingdom,57939,826
2010-06,France,21645,250
2010-06,Germany,33967,276
2010-07,Malaysia,191870,458
2010-07,Indonesia,284276,360
2010-07,Thailand,136213,764
2010-07,Philippines,69798,608
2010-07,Vietnam,70960,704
2010-07,China,131904,156
2010-07,Hong Kong,119039,344
2010-07,Japan,70708,392
2010-07,United Kingdom,55418,826
2010-07,France,20366,250
2010-07,Germany,33373,276
2010-08,Malaysia,175339,458
2010-08,Indonesia,231025,360
2010-08,Thailand,136833,764
2010-08,Philippines,67152,608
2010-08,Vietnam,62977,704
2010-08,China,148441,156
2010-08,Hong Kong,129829,344
2010-08,Japan,77888,392
2010-08,United Kingdom,58073,826
2010-08,France,21367,250
2010-08,Germany,37478,276
2010-09,Malaysia,175475,458
2010-09,Indonesia,249226,360
2010-09,Thailand,130838,764
2010-09,Philippines,65224,608
2010-09,Vietnam,58959,704
2010-09,China,144020,156
2010-09,Hong Kong,109940,344
2010-09,Japan,72980,392
2010-09,United Kingdom,57601,826
2010-09,France,20540,250
2010-09,Germany,36032,276
2010-10,Malaysia,183849,458
2010-10,Indonesia,241052,360
2010-10,Thailand,153727,764
2010-10,Philippines,75685,608
2010-10,Vietnam,61040,704
2010-10,China,148913,156
2010-10,Hong Kong,125599,344
2010-10,Japan,72716,392
2010-10,United Kingdom,44694,826
2010-10,France,17446,250
2010-10,Germany,31706,276
2010-11,Malaysia,188310,458
2010-11,Indonesia,238286,360
2010-11,Thailand,153256,764
2010-11,Philippines,87611,608
2010-11,Vietnam,62959,704
2010-11,China,144349,156
2010-11,Hong Kong,138267,344
2010-11,Japan,87867,392
2010-11,United Kingdom,48525,826
2010-11,France,18046,250
2010-11,Germany,33240,276
2010-12,Malaysia,216667,458
2010-12,Indonesia,252834,360
2010-12,Thailand,175733,764
2010-12,Philippines,108203,608
2010-12,Vietnam,72424,704
2010-12,China,148912,156
2010-12,Hong Kong,146974,344
2010-12,Japan,98083,392
2010-12,United Kingdom,51386,826
2010-12,France,19503,250
2010-12,Germany,30115,276
2011-01,Malaysia,192397,458
2011-01,Indonesia,266187,360
2011-01,Thailand,154760,764
2011-01,Philippines,87402,608
2011-01,Vietnam,67884,704
2011-01,China,130096,156
2011-01,Hong Kong,115547,344
2011-01,Japan,77443,392
2011-01,United Kingdom,58691,826
2011-01,France,18258,250
2011-01,Germany,31703,276
2011-02,Malaysia,173917,458
2011-02,Indonesia,211078,360
2011-02,Thailand,148733,764
2011-02,Philippines,81113,608
2011-02,Vietnam,58341,704
2011-02,China,134979,156
2011-02,Hong Kong,122481,344
2011-02,Japan,79421,392
2011-02,United Kingdom,42724,826
2011-02,France,14706,250
2011-02,Germany,25951,276
2011-03,Malaysia,197258,458
2011-03,Indonesia,244182,360
2011-03,Thailand,173310,764
2011-03,Philippines,100523,608
2011-03,Vietnam,64975,704
2011-03,China,143346,156
2011-03,Hong Kong,132780,344
2011-03,Japan,73820,392
2011-03,United Kingdom,60270,826
2011-03,France,20810,250
2011-03,Germany,35924,276
2011-04,Malaysia,191106,458
2011-04,Indonesia,244687,360
2011-04,Thailand,168238,764
2011-04,Philippines,108558,608
2011-04,Vietnam,60239,704
2011-04,China,158389,156
2011-04,Hong Kong,138491,344
2011-04,Japan,48350,392
2011-04,United Kingdom,60995,826
2011-04,France,20675,250
2011-04,Germany,34109,276
2011-05,Malaysia,198516,458
2011-05,Indonesia,255148,360
2011-05,Thailand,165034,764
2011-05,Philippines,113360,608
2011-05,Vietnam,61734,704
2011-05,China,160583,156
2011-05,Hong Kong,134953,344
2011-05,Japan,65049,392
2011-05,United Kingdom,61592,826
2011-05,France,21089,250
2011-05,Germany,35993,276
2011-06,Malaysia,223810,458
2011-06,Indonesia,281389,360
2011-06,Thailand,168649,764
2011-06,Philippines,97271,608
2011-06,Vietnam,68719,704
2011-06,China,150979,156
2011-06,Hong Kong,144686,344
2011-06,Japan,62950,392
2011-06,United Kingdom,60783,826
2011-06,France,20584,250
2011-06,Germany,34271,276
2011-07,Malaysia,211253,458
2011-07,Indonesia,321563,360
2011-07,Thailand,166499,764
2011-07,Philippines,85986,608
2011-07,Vietnam,77994,704
2011-07,China,152931,156
2011-07,Hong Kong,148564,344
2011-07,Japan,74888,392
2011-07,United Kingdom,56478,826
2011-07,France,19406,250
2011-07,Germany,34497,276
2011-08,Malaysia,185970,458
2011-08,Indonesia,230654,360
2011-08,Thailand,163928,764
2011-08,Philippines,82771,608
2011-08,Vietnam,66619,704
2011-08,China,175625,156
2011-08,Hong Kong,166382,344
2011-08,Japan,89855,392
2011-08,United Kingdom,57431,826
2011-08,France,20301,250
2011-08,Germany,35177,276
2011-09,Malaysia,200502,458
2011-09,Indonesia,289704,360
2011-09,Thailand,160381,764
2011-09,Philippines,81475,608
2011-09,Vietnam,61327,704
2011-09,China,148344,156
2011-09,Hong Kong,123102,344
2011-09,Japan,79762,392
2011-09,United Kingdom,59467,826
2011-09,France,19483,250
2011-09,Germany,34312,276
2011-10,Malaysia,191781,458
2011-10,Indonesia,260921,360
2011-10,Thailand,159071,764
2011-10,Philippines,90723,608
2011-10,Vietnam,62453,704
2011-10,China,164464,156
2011-10,Hong Kong,134834,344
2011-10,Japan,78441,392
2011-10,United Kingdom,43920,826
2011-10,France,16537,250
2011-10,Germany,31357,276
2011-11,Malaysia,209035,458
2011-11,Indonesia,266787,360
2011-11,Thailand,127013,764
2011-11,Philippines,99640,608
2011-11,Vietnam,72080,704
2011-11,China,169703,156
2011-11,Hong Kong,154968,344
2011-11,Japan,84001,392
2011-11,United Kingdom,45329,826
2011-11,France,17566,250
2011-11,Germany,34860,276
2011-12,Malaysia,240664,458
2011-12,Indonesia,276336,360
2011-12,Thailand,190728,764
2011-12,Philippines,127557,608
2011-12,Vietnam,82989,704
2011-12,China,178784,156
2011-12,Hong Kong,174456,344
2011-12,Japan,91537,392
2011-12,United Kingdom,50271,826
2011-12,France,18199,250
2011-12,Germany,34460,276
2012-01,Malaysia,206942,458
2012-01,Indonesia,294290,360
2012-01,Thailand,164953,764
2012-01,Philippines,90763,608
2012-01,Vietnam,77720,704
2012-01,China,178153,156
2012-01,Hong Kong,137370,344
2012-01,Japan,79220,392
2012-01,United Kingdom,56593,826
2012-01,France,17515,250
2012-01,Germany,36457,276
2012-02,Malaysia,181613,458
2012-02,Indonesia,251665,360
2012-02,Thailand,172056,764
2012-02,Philippines,82806,608
2012-02,Vietnam,61290,704
2012-02,China,163979,156
2012-02,Hong Kong,120500,344
2012-02,Japan,81903,392
2012-02,United Kingdom,47020,826
2012-02,France,14794,250
